2018-04-14 21:47:47.309 [Thread-0] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 21:47:46 MSK 2018]; root of context hierarchy
2018-04-14 21:47:52.663 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-04-14 21:47:52.690 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1c32386d, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@6399551e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@13d73fa]
2018-04-14 21:47:52.905 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 21:47:53.620 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 21:47:53 MSK 2018]; root of context hierarchy
2018-04-14 21:47:54.611 [Thread-0] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 21:47:53 MSK 2018]; root of context hierarchy
2018-04-14 21:48:02.695 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-04-14 21:48:02.739 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@79d94571, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@4dd02341, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3212a8d7]
2018-04-14 21:48:03.074 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 21:48:03.633 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@18920cc: startup date [Sat Apr 14 21:48:03 MSK 2018]; root of context hierarchy
2018-04-14 21:48:04.615 [Thread-0] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@18920cc: startup date [Sat Apr 14 21:48:03 MSK 2018]; root of context hierarchy
2018-04-14 21:48:21.814 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-04-14 21:48:21.862 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1c32386d, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@6399551e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@13d73fa]
2018-04-14 21:48:22.102 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 21:48:22.559 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 21:48:22 MSK 2018]; root of context hierarchy
2018-04-14 21:48:23.746 [Thread-0] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 21:48:22 MSK 2018]; root of context hierarchy
2018-04-14 21:56:23.403 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-04-14 21:56:23.426 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6b9ce1bf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@61884cb1, org.springframework.test.context.support.DirtiesContextTestExecutionListener@75ed9710]
2018-04-14 21:56:23.549 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 21:56:23.923 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@1c80e49b: startup date [Sat Apr 14 21:56:23 MSK 2018]; root of context hierarchy
2018-04-14 21:56:31.916 [Thread-0] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@1c80e49b: startup date [Sat Apr 14 21:56:23 MSK 2018]; root of context hierarchy
2018-04-14 22:11:40.608 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-04-14 22:11:40.674 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1c32386d, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@6399551e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@13d73fa]
2018-04-14 22:11:40.894 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 22:11:41.420 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 22:11:41 MSK 2018]; root of context hierarchy
2018-04-14 22:11:42.586 [Thread-0] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@acdb094: startup date [Sat Apr 14 22:11:41 MSK 2018]; root of context hierarchy
2018-04-14 22:50:33.985 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@3f9342d4: startup date [Sat Apr 14 22:50:33 MSK 2018]; root of context hierarchy
2018-04-14 22:50:34.093 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 22:54:11.442 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@3f9342d4: startup date [Sat Apr 14 22:54:11 MSK 2018]; root of context hierarchy
2018-04-14 22:54:11.602 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-14 23:27:53.395 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@e70f13a: startup date [Sat Apr 14 23:27:53 MSK 2018]; root of context hierarchy
2018-04-14 23:27:53.554 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-15 13:53:50.403 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@64a40280: startup date [Sun Apr 15 13:53:50 MSK 2018]; root of context hierarchy
2018-04-15 13:53:50.592 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-15 13:54:01.707 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-04-15 13:54:01.737 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@614df0a4, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1fdf1c5, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2d96543c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@73a2e526, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7d64e326]
2018-04-15 13:54:01.947 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [application-context.xml]
2018-04-15 13:54:02.576 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@6b00f608: startup date [Sun Apr 15 13:54:02 MSK 2018]; root of context hierarchy
